adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,belongs_to_collection.id,belongs_to_collection.name,belongs_to_collection.poster_path,belongs_to_collection.backdrop_path
False,/8VNJt6qDzLqMZe9Bl4vqMyTMsWp.jpg,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",https://www.netflix.com/title/81054979,726661.0,tt12730310,en,The Magic School Bus Rides Again: Kids in Space,The Magic School Bus kids blast into orbit - and onto the International Space Station - only to find themselves on the run from a giant tardigrade.,3.637,/aWQ6Q47PiO8mpfSsPbNzKiUVQRX.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2020-08-07,0.0,45.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Magic School Bus Rides Again: Kids in Space,False,7.346,26.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/gDZ3NUw7JTZ94TEdNmTvpqBnFwq.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81073633,642738.0,tt11163008,en,Iliza Shlesinger: Unveiled,"Comedian Iliza Shlesinger dissects her recent wedding with riffs on screeching bachelorette parties, that creepy garter removal tradition and more.",4.508,/2igEpm5AdC4CGLd46fmA4aAPc23.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-11-19,0.0,78.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Iliza Shlesinger: Unveiled,False,6.447,47.0,,,,
False,/zFfcqEE426H6yN0hXEcKMk7Q1BM.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81159106,747999.0,tt12509942,en,Michelle Buteau: Welcome to Buteaupia,"Scene-stealing queen Michelle Buteau dazzles with real talk on relationships, parenthood, cultural differences and the government workers who adore her.",3.898,/9cZNfEZuGA4KnVGyhymjYv0GCTc.jpg,[],[],2020-09-29,0.0,58.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Michelle Buteau: Welcome to Buteaupia,False,6.9,15.0,,,,
False,/k2TBrH1rDY96NyxLds4vWBtfuOq.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,637805.0,tt10608668,ml,വികൃതി,"Mistaking the sleeping passenger on his train for a drunk, a young man posts a picture of him online, unaware of his impulsive act's ugly repercussions.",2.85,/lhyf1hRUXib411aUWtEARVvZb3z.jpg,"[{'id': 123875, 'logo_path': None, 'name': 'Cut 2 Create', 'origin_country': 'IN'}, {'id': 40087, 'logo_path': None, 'name': 'Century Release', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-10-04,0.0,123.0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,It Happens...,Vikruthi,False,6.8,10.0,,,,
False,/dfsC5aiIZhaDRqOk0fjgUaCXYcI.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",,730420.0,tt5818722,es,Nasha Natasha,"International pop star Natalia Oreiro returns to western Europe for a non-stop concert tour through seventeen cities around the former USSR, traveling in the Orient Express. In this first person journey, Natalia also explores her personal and intimate life that started in a blue-collar neighborhood in Montevideo, Uruguay, and went into becoming a world-wide star and a Russian icon.",2.589,/vqznyoMCbkxbxy7epNtxZxwD5vy.jpg,"[{'id': 142214, 'logo_path': '/16Z9JyKlyfQTdKxfGihK00oCLpQ.png', 'name': 'Infinity Hill', 'origin_country': 'GB'}]","[{'iso_3166_1': 'UY', 'name': 'Uruguay'}]",2020-08-06,0.0,83.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,A trip to the heart of Russia.,Nasha Natasha,False,6.4,11.0,,,,
False,/sbD8CqLZAIWV9nbMaZebRzJ6uOH.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,606714.0,tt10076106,te,మన్మథుడు 2,"Under pressure to marry, a perennial bachelor hires a much younger woman to act as his fiancée, but her bond with his family throws his plan for a loop.",1.595,/fI2EKb6jnU8Knf19AocBMFfsSbB.jpg,"[{'id': 44098, 'logo_path': '/eplqXZD7BVDvu4E2QyKRFkL7rtJ.png', 'name': 'Annapurna Studios', 'origin_country': 'IN'}, {'id': 6808, 'logo_path': '/xa1Yz7B5eRC2F9oHA6mDn8NE6ci.png', 'name': 'Viacom18 Studios', 'origin_country': 'IN'}, {'id': 78302, 'logo_path': None, 'name': 'Anandi Art Creations', 'origin_country': 'IN'}, {'id': 98919, 'logo_path': None, 'name': 'manam enterprises', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-08-09,0.0,155.0,"[{'english_name': 'Telugu', 'iso_639_1': 'te', 'name': 'తెలుగు'}]",Released,,Manmadhudu 2,False,6.0,7.0,,,,
False,/jOnGLxdLocfWWPeWYEpQ0PIOphv.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",https://www.netflix.com/title/81354555,776979.0,tt13322484,en,Cops and Robbers,Animation and activism unite in this multimedia spoken-word response to police brutality and racial injustice.,4.626,/wzvLbFgo4dv9KxkE9FLoMxygWDd.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-12-28,0.0,8.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Cops and Robbers,False,6.778,45.0,,,,
False,/36xTkr5CxVGKqe55q6lxVa8LyK3.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",https://www.netflix.com/title/81160045,755339.0,tt13354204,pt,Tudo Bem no Natal Que Vem,"After taking a very nasty fall on Christmas Eve, grinchy Jorge blacks out and wakes up one year later, with no memory of the year that has passed. He soon realizes that he’s doomed to keep waking up on Christmas Eve after Christmas Eve, having to deal with the aftermath of what his other self has done the other 364 days of the year.",10.049,/pv4e8yKGMJAaZihYPFUjYHsG8Ob.jpg,"[{'id': 70464, 'logo_path': '/okmGylyf0L8N3K2svgA21WqBoRB.png', 'name': 'Camisa Listrada', 'origin_country': 'BR'}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}]",2020-12-03,0.0,101.0,"[{'english_name': 'Portuguese', 'iso_639_1': 'pt', 'name': 'Português'}]",Released,Imagine waking up and everyday is Christmas day.,Just Another Christmas,False,7.387,364.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/1gZDPVBx727BpaZwaTDSYNBKnif.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81301247,941717.0,tt13079112,fr,Plan Confiné.e.s,"When their plan to spend COVID-19 quarantine together unravels, the friends grapple with the challenge of being cut off from each other—and the world.",1.114,/aZn7D3zWjCqOwrWwf3LhxPaSINo.jpg,[],"[{'iso_3166_1': 'FR', 'name': 'France'}]",2022-02-17,0.0,0.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,The Lockdown Plan,False,6.333,6.0,,,,
False,/lGKJmltdVrfkI1tWWQ1v7cPeacT.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.netflix.com/title/81150338,653522.0,tt11385066,it,The App,"Loving girlfriend, family fortune, breakout movie role: he's got it all. Until an app awakens a powerful new yearning. While in Rome to shoot his first movie, actor and industrial heir Niccolò becomes obsessed with the dating app ""US"" that sends him into a self-destructive spiral.",8.298,/tjtwEm9foB0NnWomsP3hUiSc0nG.jpg,"[{'id': 18156, 'logo_path': '/3nAuYcaWdpW0ULMvMz6V5HIJmCO.png', 'name': 'Indiana Production Company', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2019-12-26,0.0,79.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,The App,False,2.996,117.0,,,,
False,/8zcDV7vCBoGzz3YFfQWmDyQQjtS.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",https://www.netflix.com/title/80217229,755328.0,tt8741182,en,Dance Dreams: Hot Chocolate Nutcracker,"This documentary spotlights Debbie Allen's career and follows her group of dance students as they prepare for Allen's annual ""Hot Chocolate Nutcracker,"" a reimagining of the classic ballet.",4.497,/etEtzRitEfn9iqPZQC8xbcgseKb.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-11-27,0.0,80.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dance Dreams: Hot Chocolate Nutcracker,False,6.7,6.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/yh6T7vhtDbsxLSTU4SHI7zUkMcP.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.neufilm.com/filme/onceagain_en.html,546241.0,tt4232066,hi,Once Again,"After a chance phone call leads to daily conversations, a widowed restaurant owner and a lonely film actor plan to finally meet in person.",2.694,/rVmtLeXqh66Xo91DckVX9B9t9aD.jpg,"[{'id': 108468, 'logo_path': None, 'name': 'Ascending Film', 'origin_country': ''}, {'id': 95997, 'logo_path': None, 'name': 'Neufilm GmbH', 'origin_country': ''}, {'id': 127115, 'logo_path': None, 'name': 'Crawling Angel Films', 'origin_country': ''}, {'id': 64666, 'logo_path': None, 'name': 'Jar Pictures', 'origin_country': ''}, {'id': 4606, 'logo_path': '/otZHbf1HmzLRQsZFSqJXkf8EHz7.png', 'name': 'ZDF', 'origin_country': 'DE'}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'IN', 'name': 'India'}]",2019-04-24,0.0,101.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Once Again,False,6.1,11.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/hWR4VwWdtMnx1oqR7JkLB77OlJn.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.netflix.com/title/81046957,686941.0,tt11875456,en,Dragons: Rescue Riders: Hunt for the Golden Dragon,"It's the treasure hunt of a lifetime for the Rescue Riders, who must race to find a precious golden dragon egg and protect it from evil pirates.",7.595,/3wHEvRLUEWK0AUZhSmhFNWPrBPy.jpg,"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2020-03-27,0.0,46.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Dragons: Rescue Riders: Hunt for the Golden Dragon,False,6.856,66.0,759368.0,Dragons: Rescue Riders Collection,/Ah7UOvKNyXGScCi05drKzP5GXYc.jpg,/h4V1HugTgEaeSiogeLIGX0P1KEy.jpg
False,/prnq2ONhqo9Tga7dOMZKgFJMofs.jpg,,0.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",https://www.netflix.com/title/81034677,620883.0,tt12282598,es,La corazonada,"Police officer Pipa works on her first big case while simultaneously investigating her boss, who is suspected of murder. The prequel to ""Perdida"".",9.969,/m2rJGjlesDKxugl7ypW8n3Mipjl.jpg,"[{'id': 109712, 'logo_path': '/l1XjfRttv9zh9WWCzDrIL9QvVXk.png', 'name': 'FAM Contenidos', 'origin_country': 'AR'}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}]",2020-05-28,0.0,116.0,"[{'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,Everyone is guilty.,Intuition,False,6.292,166.0,798289.0,Crimes of the South,/cUm3tCHuJP0Bew2gBaOloQsYNzm.jpg,
False,/d2FBHx3UnibR7AozWPb0w07k7HE.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 99, 'name': 'Documentary'}]",,602310.0,tt9880234,en,Still Laugh-In: The Stars Celebrate,"Hollywood's finest pay tribute to ""Rowan and Martin's Laugh-In"" for an uncensored and unforgettable celebration at The Dolby Theater.",2.459,/j8E7D1OXssiud1KzDVlqa1Z56wj.jpg,[],[],2019-05-14,0.0,60.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Still Laugh-In: The Stars Celebrate,False,5.3,15.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/AqAGPFKK7sTZyzV5gfZBzZOiP5G.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/80995996,666397.0,tt11611314,en,Vir Das: For India,"From the Vedas to Vasco de Gama to vacuous Bollywood plotlines, comedian Vir Das celebrates the history of India with his one-of-a-kind perspective.",2.8,/fkYvRHVVs6lTmH9u85AIqjqeuOs.jpg,"[{'id': 128709, 'logo_path': None, 'name': 'Weirdass Comedy', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-01-26,0.0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Vir Das: For India,False,8.133,15.0,,,,
False,/n4pjhLNZ4g1HCgtXZNrqF8cUabl.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",https://www.netflix.com/title/81035126,736517.0,tt12855976,en,True: Friendship Day,"When a giant Grippity-Grab snags Grizelda's friendship bracelet and turns her into a mermaid, True heads under the sea with magic wishes to save the day.",2.347,/4NslNr7YGfBOCJa49L9kUfdDVIH.jpg,"[{'id': 125532, 'logo_path': '/4CmwNviLLczXm8YWHj4fivXFjc3.png', 'name': 'Guru Studio', 'origin_country': 'CA'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2020-09-01,0.0,23.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,True: Friendship Day,False,6.0,2.0,,,,
False,/yzSOaCvNfSFlWjsZZn1vT13u9PX.jpg,,0.0,"[{'id': 10749, 'name': 'Romance'}]",,455004.0,tt4486148,hi,शिमला मिर्ची,"While on holiday, Avi meets Naina and falls in love with her. Smitten, he decides to stay and work in her cafe. He confesses his love in a letter, however it's Naina's mother who mistakenly reads it.",3.232,/4dqnJvZpTB1YvuLbgEvBSjxo7BS.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-01-03,0.0,129.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,When write goes wrong.,Shimla Mirchi,False,0.0,0.0,,,,
False,/7EGaG6DC0nnYOjhbI4kovFppdVL.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",https://www.netflix.com/title/81256080,760314.0,tt13262150,de,Felix Lobrecht: Hype,"Felix Lobrecht aims his dark humor at overly polite culture, weird laughter, the sheer awkwardness of a walking baby and more in this stand-up special.",1.554,/edcE61BiUQM8tzpxpApRvEX8yu5.jpg,"[{'id': 26925, 'logo_path': None, 'name': 'Brainpool', 'origin_country': 'DE'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}]",2020-11-03,0.0,59.0,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Felix Lobrecht: Hype,False,5.889,9.0,,,,
False,/kQYYK1PaXQUOiOMKVHB0PMSuc9J.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",,545556.0,tt8793990,en,Evelyn,"Haunted by the suicide of a brother, a director and his kin walk across the UK in an emotionally trying, visually sublime journey toward healing.",4.497,/b6DOsIQZQqXjpvdufdEztBTrP4f.jpg,"[{'id': 52655, 'logo_path': '/xu6bvq3ERZpQpF7Nz2dG4koP9mb.png', 'name': 'Violet Films', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2019-09-10,0.0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Evelyn,False,6.917,12.0,,,,
False,/iacTcYu6oidU9eECbet4G3Sv5Sx.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,596876.0,tt10077998,ar,سيد المجهول,"Moments before his capture by police, a thief digs a grave to hide a bag of money. Released from prison years later he returns to retrieve the bag, only to find a shrine to an Unknown Saint build directly over his loot, and a brand new village constructed all around it.",3.719,/sRZlSz4gvTjhk3gxsOUUcPZCp1D.jpg,"[{'id': 117431, 'logo_path': None, 'name': 'Le Moindre Geste', 'origin_country': ''}, {'id': 117432, 'logo_path': None, 'name': 'Altamar Films', 'origin_country': ''}, {'id': 135494, 'logo_path': None, 'name': 'Chadwell International', 'origin_country': ''}, {'id': 135495, 'logo_path': None, 'name': 'CCM Film Institute', 'origin_country': ''}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}]","[{'iso_3166_1': 'QA', 'name': 'Qatar'}, {'iso_3166_1': 'MA', 'name': 'Morocco'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2020-01-01,0.0,100.0,"[{'english_name': 'Arabic', 'iso_639_1': 'ar', 'name': 'العربية'}]",Released,,The Unknown Saint,False,6.413,23.0,,,,
False,/dFw9VTzzTgOXwszvjPN9EYGBjtf.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,617123.0,tt10530392,hi,पिनल्टी,"A young boy Lukram, hailing from the state of Manipur, situated in the Northeastern part of the country, is a football enthusiast and enrols in a Lucknow-based college to realise his dream of playing for the Indian national team, but his dreams start to crumble when he is subjected to blatant racism and zonal politics that is prevalent in this sport’s team-selection process.",2.214,/eRXsh6um6tC4VzF5DpZQl02mD6t.jpg,"[{'id': 121028, 'logo_path': None, 'name': 'Tenzanite Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-07-19,0.0,128.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Penalty,False,4.0,3.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,,,0.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,596335.0,tt4355838,hi,अल्‍बर्ट पिंटो को गुस्‍सा क्‍यूं आता है?,"Albert Pinto goes missing one day and his girlfriend and family start making rounds at the police station to track him down. Unknown to them, he is on his way to Goa to carry out his first assignment as a hitman.",1.63,/c3Bxj2iUXPM0pRZg5pcTL0FXRjz.jpg,[],"[{'iso_3166_1': 'IN', 'name': 'India'}]",2019-04-12,0.0,94.0,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Albert  Pinto Ko Gussa Kyun Aata Hai?,False,4.5,2.0,,,,
False,/jjHTYi2KJ3dojfxIMmwcQz1BXnt.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 10770, 'name': 'TV Movie'}]",https://www.netflix.com/title/81146370,653904.0,tt11313068,en,Spirit Riding Free: Spirit of Christmas,"Lucky and her friends venture into town on Christmas Eve in an attempt to fulfill their holiday plans. But when distractions lead to delays, they must figure out how to get home in time for Christmas in the middle of a serious snowstorm!",5.248,/lLPex9m7NqSl67I2na2qZEMgja0.jpg,"[{'id': 521, 'logo_path': '/kP7t6RwGz2AvvTkvnI1uteEwHet.png', 'name': 'DreamWorks Animation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2019-12-06,0.0,45.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Spirit Riding Free: Spirit of Christmas,False,6.908,39.0,,,,
False,/qM9xmkvCpQvOHgikuKE6ik3TXjv.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",https://www.netflix.com/title/81227759,735919.0,tt11651796,hi,AK vs AK,"After a public spat with a movie star,  a disgraced director retaliates by kidnapping the actor's daughter, filming the search for her in real-time.",8.411,/4ULEEvH0hDYnbWN3nClrb88sYCF.jpg,"[{'id': 145253, 'logo_path': None, 'name': 'Andolan Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-12-24,0.0,108.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,AK vs AK,False,7.0,41.0,,,,
False,/3xky8F5bmIoeyCsCZWIQL4J0sLz.jpg,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}, {'id': 9648, 'name': 'Mystery'}]",,862280.0,tt13809646,en,Nneka the Pretty Serpent,"Years after the mysterious murder of her parents, a traumatized woman gains supernatural powers that aid in her quest for revenge against the killers.",2.71,/kGlSC7xNglAFZN5ixJOKoH2mj57.jpg,"[{'id': 159223, 'logo_path': None, 'name': 'Play Network Studios', 'origin_country': ''}]","[{'iso_3166_1': 'NG', 'name': 'Nigeria'}]",2020-12-18,0.0,141.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Igbo', 'iso_639_1': 'ig', 'name': ''}]",Released,,Nneka the Pretty Serpent,False,4.1,8.0,,,,
False,/wCyz9jIwRLreppYqF15XtN8FfSa.jpg,,587640.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,659731.0,tt11531530,ml,വരനെ ആവശ്യമുണ്ട്,"A divorced woman trying to get hired as a French tutor and teaching classical dance, and she has a daughter. Her brother Manuel also resides in a flat in Chennai. Their next door neighbours are Unnikrishnan, a retired Major who has a pet dog, Prabhakaran and Bibeesh who lives with a serial-actress aunt (not related by blood) and his young school going brother. The story revolves around the divorced mother and daughter finding happiness of love in their own ways. The film explores commonality of romantic love in different stages of life.",4.361,/5e6CpxariObsOsAZWQsc9o8EXJH.jpg,"[{'id': 127162, 'logo_path': '/77iHxiuXJYTXKU4PDQmtRQe3DJx.png', 'name': 'Wayfarer Films', 'origin_country': 'IN'}, {'id': 127163, 'logo_path': None, 'name': 'M Star Entertainments', 'origin_country': 'IN'}, {'id': 18125, 'logo_path': '/bmM0Aa7RhdsJU4hrQWRyh8Chac5.png', 'name': 'Playhouse Release', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2020-02-07,4139731.0,145.0,"[{'english_name': 'Malayalam', 'iso_639_1': 'ml', 'name': ''}]",Released,,Varane Avashyamund,False,6.625,28.0,,,,
